Product_Name,Product_Brand,Product_Price,Product_Image_Url,Product_Url
Arbor Shiloh Camber 162 2021,Arbor,€ 29995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Arbor-Shiloh+Camber+162+2021+Snowboard-627088/
Smith I/O Mag XL Black(+Bonus Lens) Goggle,Smith,statt € 42995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Smith-I+O+Mag+XL+Black+Bonus+Lens+Goggle-627399/
Jones Snowboards Nomad w/ Qt.Tc D Snowboard Skins,Jones Snowboards,€ 21995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Jones+Snowboards-Nomad+w+Qt+Tc+D+Snowboard+Skins-629279/
K2 Vandal 2021,K2,€ 41995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/K2-Vandal+2021+Snowboardboots-625146/
Jones Snowboards Flagship 159W 2021 Snowboard,Jones Snowboards,€ 38995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Jones+Snowboards-Flagship+159W+2021+Snowboard-629191/
Capita Super DOA Wide 155W 2021,Capita,€ 19995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Capita-Super+DOA+Wide+155W+2021+Snowboard-618447/
Roxy Dash 2021,Roxy,€ 44995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Roxy-Dash+2021+Snowboardbindung-628915/
Giro Emerge MIPS Helmet,Giro,€ 44995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Giro-Emerge+MIPS+Helm-628960/?colid=matte+black+neon+lights
Karakoram Prime Connect Layback+Quiver Connectors+ Con,Karakoram,€ 59995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Karakoram-Prime+Connect+Layback+Quiver+Connectors+Connect+Split+Kit2+0+Splitboard+Bindung-629402/
Burton Driver X 2021,Burton,€ 23995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Burton-Driver+X+2021+Snowboardboots-622756/
Bataleon Thunder 162W 2021,Bataleon,€ 21995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Bataleon-Thunder+162W+2021+Snowboard-626870/
Ride Burnout 152 2021,Ride,€ 14995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Ride-Burnout+152+2021+Snowboard-624590/
Oakley Flight Tracker XM Factory Pilot White,Oakley,€ 64995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Oakley-Flight+Tracker+XM+Factory+Pilot+White+Goggle-624193/
Burton Instigator 155W 2020,Burton,€ 66995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Burton-Instigator+155W+2020+Snowboard-578202/
Gnu Asym Ladies Choice C2X 142 2020,Gnu,€ 15995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Gnu-Asym+Ladies+Choice+C2X+142+2020+Snowboard-582261/
Dragon RVX OTG Azimuth (+Bonus Lens) Goggle,Dragon,€ 14995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Dragon-RVX+OTG+Azimuth+Bonus+Lens+Goggle-627815/
Lib Tech JL Short Wide 150 2021,Lib Tech,€ 55995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Lib+Tech-JL+Short+Wide+150+2021+Snowboard-628822/
Santa Cruz Snowboards Acid Hand 156 2021,Santa Cruz Snowboards,€ 38995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Santa+Cruz+Snowboards-Acid+Hand+156+2021+Snowboard-588361/
Arbor Swoon Camber 151 2021,Arbor,€ 56995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Arbor-Swoon+Camber+151+2021+Snowboard-627119/
Union Expedition Splitboard Bindings 2021,Union,€ 55995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Union-Expedition+Splitboard+Bindung+2021-618614/
Jones Snowboards Frontier 164W 2021 Splitboard,Jones Snowboards,€ 17995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Jones+Snowboards-Frontier+164W+Splitboard-629248/
Vans Jake Kuzyk Hi-Standard OG 2021,Vans,€ 23995,https://images.blue-tomato.com/is/image/bluetomato/304372037_front.jpg-yBZ9BUi31k-PfEfPZ5kHCCib-pM/Vans+Jake+Kuzyk+Hi+Standard+OG+2021+Snowboardboots.jpg?$b1$,https://www.blue-tomato.com/de-DE/product/Vans-Jake+Kuzyk+Hi+Standard+OG+2021+Snowboardboots-628306/
Anon Relapse Smoke (+Bonus Lens),Anon,€ 10995,https://images.blue-tomato.com/is/image/bluetomato/304362895_front.jpg-JFoECAqsmTSXGb3EX70mqniZ0z0/Anon+Relapse+Smoke+Bonus+Lens+Goggle.jpg?$b1$,https://www.blue-tomato.com/de-DE/product/Anon-Relapse+Smoke+Bonus+Lens+Goggle-625817/
Nidecker Score 162W 2021 Snowboard,Nidecker,€ 29995,https://images.blue-tomato.com/is/image/bluetomato/304375586_front.jpg-zCGf_g-YPQpBbPAAVjoBJi9rMzc/Nidecker+Score+162W+2021+Snowboard.jpg?$b1$,https://www.blue-tomato.com/de-DE/product/Nidecker-Score+162W+2021+Snowboard-629477/
Bent Metal Axtion 2021,Bent Metal,€ 24995,https://images.blue-tomato.com/is/image/bluetomato/304372705_front.jpg-Kmhg0JKe62_Y33VJ8zB_P-pj_Ss/Bent+Metal+Axtion+2021+Snowboardbindung.jpg?$b1$,https://www.blue-tomato.com/de-DE/product/Bent+Metal-Axtion+2021+Snowboardbindung-628586/
Anon Sync Ce Grn (+Bonus Lens),Anon,€ 16995,https://images.blue-tomato.com/is/image/bluetomato/304362953_front.jpg-VjQk8ozejGcZLYJPyfqqPWNk1p8/Anon+Sync+Ce+Grn+Bonus+Lens+Goggle.jpg?$b1$,https://www.blue-tomato.com/de-DE/product/Anon-Sync+Ce+Grn+Bonus+Lens+Goggle-625875/
Oakley Line Miner XM Celeste Balsam,Oakley,€ 15995,https://images.blue-tomato.com/is/image/bluetomato/304356199_front.jpg-nDCFDeUSZRhAskTrnDVqkd69xgM/Oakley+Line+Miner+XM+Celeste+Balsam+Goggle.jpg?$b1$,https://www.blue-tomato.com/de-DE/product/Oakley-Line+Miner+XM+Celeste+Balsam+Goggle-624115/
Union Atlas FC 2021,Union,€ 53995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Union-Atlas+FC+2021+Snowboardbindung-618604/
Rome Stale Crewzer 156W 2021,Rome,€ 49995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Rome-Stale+Crewzer+156W+2021+Snowboard-626440/
Gnu Riders Choice 157.5 2021,Gnu,€ 57995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Gnu-Riders+Choice+157+5+2021+Snowboard-628627/
Jones Snowboards Ultra Solution 158 2021 Splitboard,Jones Snowboards,€ 1.39995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Jones+Snowboards-Ultra+Solution+158+2021+Splitboard-629268/
Nitro Team Exposure Wide 162 2021,Nitro,€ 53995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Nitro-Team+Exposure+Wide+162+2021+Snowboard-620511/
G3 Splitboard+ UNIVERSAL 140mm ML Splitboard Sk,G3,€ 18995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/G3-Splitboard+UNIVERSAL+140mm+ML+Splitboard+Felle-630847/
K2 Phase Pro Helmet,K2,€ 9995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/K2-Phase+Pro+Helm-625218/
Salomon Sight X 159 + Trigger X L 2020,Salomon,€ 37995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Salomon-Sight+X+159+Trigger+X+L+2020+Snowboard+Set-591877/
Gnu Velvet 153 2021,Gnu,statt € 47995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Gnu-Velvet+153+2021+Snowboard-628688/
Nitro Doppleganger 160 2021 Splitboard,Nitro,€ 65995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Nitro-Doppleganger+160+2021+Splitboard-620626/
Jones Snowboards Twin Sister 155 2021 Snowboard,Jones Snowboards,€ 47995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Jones+Snowboards-Twin+Sister+155+2021+Snowboard-629307/
Arbor Formula Rocker 158 2021,Arbor,€ 65995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Arbor-Formula+Rocker+158+2021+Snowboard-627014/
Lib Tech X Lost Retro Ripper 166 2021,Lib Tech,€ 49995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Lib+Tech-X+Lost+Retro+Ripper+166+2021+Snowboard-628828/
Jones Snowboards Solution 165W 2021 Splitboard,Jones Snowboards,€ 42995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Jones+Snowboards-Solution+165W+2021+Splitboard-629260/
Arbor Element Camber 160MW 2021,Arbor,€ 64995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Arbor-Element+Camber+160MW+2021+Snowboard-627034/
Salomon Huck Knife Pro 155 2021 Snowboard,Salomon,€ 89995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Salomon-Huck+Knife+Pro+155+2021+Snowboard-630723/
Oakley Line Miner XL Stale Sandbech Sig Lnr Rck,Oakley,€ 49995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Oakley-Line+Miner+XL+Stale+Sandbech+Sig+Lnr+Rck+Goggle-624107/
Nitro Team Pro 2021,Nitro,€ 54995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Nitro-Team+Pro+2021+Snowboardbindung-620640/
Roxy Team 2021,Roxy,€ 11995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Roxy-Team+2021+Snowboardbindung-628917/?colid=white
Shred Amazify Black,Shred,€ 29995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Shred-Amazify+Black+Goggle-577735/
Anon Highwire Helmet,Anon,€ 17995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Anon-Highwire+Helm-625958/
Capita Slush Slasher 151 2021,Capita,€ 14995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Capita-Slush+Slasher+151+2021+Snowboard-618557/
Ride Warpig 154 2021,Ride,€ 9995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Ride-Warpig+154+2021+Snowboard-624672/
Aperture Spectrum 154 2021 Snowboard,Aperture,€ 38995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Aperture-Spectrum+154+2021+Snowboard-626374/
Karakoram Ultra Clips with Hardware Clips,Karakoram,€ 49995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Karakoram-Ultra+Clips+with+Hardware+Clips-629369/
DEELUXE Ground Control Snowboard Boots,DEELUXE,€ 27995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/DEELUXE-Ground+Control+Hardboots-575645/
Burton Freestyle Snowboard Bindings,Burton,€ 6995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Burton-Freestyle+Snowboard+Bindung-566973/
Bataleon Camel Two 153 2021,Bataleon,€ 53995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Bataleon-Camel+Two+153+2021+Snowboard-626853/
Karakoram Prime Universal Splitboard Crampon,Karakoram,€ 15995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Karakoram-Prime+Universal+Splitboard+Crampon-535231/
Bataleon Goliath 159 2021,Bataleon,€ 49995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Bataleon-Goliath+159+2021+Snowboard-626822/
Burton Cartel X 2021,Burton,€ 10995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Burton-Cartel+X+2021+Snowboardbindung-622750/?colid=team+gray
Burton After School Special 80 2021,Burton,€ 54995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Burton-After+School+Special+80+2021+Snowboard+Set-566772/
Ride Superpig 154 2021,Ride,€ 29995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Ride-Superpig+154+2021+Snowboard-624667/
Ride A-6 2021,Ride,€ 23995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Ride-A+6+2021+Snowboardbindung-624678/
Salomon Pulse LTD 158W + Rhythm L 2021 Snowboard Set,Salomon,€ 56995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Salomon-Pulse+LTD+158W+Rhythm+L+2021+Snowboard+Set-630781/
Capita Horrorscope 155W 2021,Capita,€ 24995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Capita-Horrorscope+155W+2021+Snowboard-618508/
Burton Mint Boa 2021,Burton,€ 39995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Burton-Mint+Boa+2021+Snowboardboots-623036/
Oakley O Frame 2.0 Pro XM Heathered Rubine Red,Oakley,€ 38995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Oakley-O+Frame+2+0+Pro+XMa+Heathered+Rubine+Red+Goggle-624255/
Bataleon Feelbetter 152 2021,Bataleon,€ 23995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Bataleon-Feelbetter+152+2021+Snowboard-626897/
Oakley O Frame 2.0 Pro XL Prizm Icon Balsam,Oakley,€ 6995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Oakley-O+Frame+2+0+Pro+XL+Prizm+Icon+Balsam+Goggle-624250/
Ride Twinpig 154 2021,Ride,€ 42995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Ride-Twinpig+154+2021+Snowboard-624615/
Anon M2 Smoke (+Bonus Lens),Anon,€ 6995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Anon-M2+Smoke+Bonus+Lens+Goggle-625831/
Bent Metal Logic 2021,Bent Metal,€ 44995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Bent+Metal-Logic+2021+Snowboardbindung-628588/?colid=blue
Salomon Pearl Boa Snowboard Boots 2021,Salomon,€ 22995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Salomon-Pearl+Boa+Snowboard+Boots+2021-630767/
Roxy Rockferry Bronze Green Sammy,Roxy,€ 23995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Roxy-Rockferry+Bronze+Green+Sammy+Goggle-615345/
Nitro Ripper 132 + Charger 2021,Nitro,€ 22995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Nitro-Ripper+132+Charger+2021+Snowboard+Set-626120/
Jones Snowboards Flagship 142 2021 Snowboard,Jones Snowboards,€ 11995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Jones+Snowboards-Flagship+142+2021+Snowboard-629341/
Capita Defenders Of Awesome 148 2021,Capita,€ 29995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Capita-Defenders+Of+Awesome+148+2021+Snowboard-618459/
Jones Snowboards Solution 155 2021 Splitboard,Jones Snowboards,€ 34995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Jones+Snowboards-Solution+155+2021+Splitboard-629327/
Bataleon Thunder 161 2021,Bataleon,€ 47995,"https:data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",https://www.blue-tomato.com/de-DE/product/Bataleon-Thunder+161+2021+Snowboard-626867/
